r109c3|I.4.2|Loughran|||0|med|self-question opening the statement of the book's aim
r109c4|I.4.2|Loughran|Plato|philosophy|0|high|the invitation: a transformative ascent past polarization into the kingdom of love
r109c5|I.1|Loughran|||0|high|diagnosis: information overload polarization isolation and disenchantment
r110c3|I.4.2|Loughran|||0|high|the project framed as a multi-stage invitation to friends and enemies
r110c4|I.4.2|Loughran||sociology|0|high|offer level 1: grasp and evaluate the HIFN social structure
r110c5|I.4.2|Loughran||sociology|0|high|offer level 2: illustrate life in one rich node of the network
r110c6|I.4.2|Loughran||sociology|0|med|offer level 2B: generated and lived in a love-centric community PoP
r110c7|I.4.2|Loughran|||0|high|offer 3: make the example reachable from varied starting points
r110c8|I.4.2|Loughran||theology|0|high|offer 4: invitation to view the HIFN opportunity from a Christ-centric perspective
r111c3|III.2.0|Loughran|||0|med|heads a list of the foundations the account is built on
r111c4|III.2.0|Loughran||philosophy|0|med|foundations list item: an epistemological foundation
r111c5|III.2.0|Loughran||physics;philosophy|0|med|foundations list item: a metaphysical foundation
r111c6|III.2.0|Loughran||sociology|0|med|foundations list item: a social foundation
r111c7|III.2.0|Loughran||sociology|0|med|foundations list item: a political foundation
r111c8|III.2.0|Loughran||theology|0|med|foundations list item: a theological foundation
r112c3|X.2|apparatus|||0|high|in-sheet label heading the key-ideas row
r112c4|I.2.1|Loughran|MacIntyre|sociology|0|med|culture as repository not a heap; maturity and virtue in tradition-borne enquiry
r112c7|III.2.C|Loughran||sociology|0|med|names the community lens as one of the perspectives
r112c8|III.4|Loughran||theology|0|high|love incarnate; salvation as incorporation into a people
r113c3|I.4.1|Loughran|||0|med|proposes blogs as the medium: writing the book in public
r113c4|I.4.2|Loughran|||0|med|invitatory blogs addressed to each audience
r113c5|I.4.2|Loughran||sociology|1|high|to-do list the audiences then write and issue a blog for each
r113c6|I.4.1|Loughran|||0|med|recruit co-writers to steward the comments section of the blogs
r113c7|I.4.1|Loughran|||0|med|asks whether this is a public square disputatio for the digital age
r113c8|I.4.1|Loughran|||0|low|financing the publication effort via crowdfunding
r114c3|I.4.1|Loughran|||1|low|note to self on the order of execution of the publication plan
r115c3|III.2.SO|Loughran|MacIntyre;Deneen;Vermeule|philosophy;sociology|0|med|alternatives to liberalism and how to get there from here
r115c4|III.2.SO|Loughran||sociology;economics|0|med|communitarian liberalism: restoring the marketplace of ideas and ways of life
r115c5|X.2|apparatus|||0|high|sphere label in the alternative-order table
r115c6|III.2.SO|Loughran||sociology|0|med|limited right to reproduce with obligation to form citizens on the HIFN model
r116c4|I.2.3|Loughran|MacIntyre|philosophy|0|med|M's appeal to Neo-Aristotelianism in plain persons who hold liberal goods
r116c5|X.2|apparatus|||0|high|sphere label in the alternative-order table
r116c6|III.2.C|Loughran||sociology;economics|0|med|craft and apprenticeship economic participation with a triple bottom line
r117c5|X.2|apparatus|||0|high|sphere label in the alternative-order table
r117c6|III.2.C|Loughran||sociology|0|med|community-based education with just allocation of educational resources
r118c5|X.2|apparatus|||0|high|sphere label in the alternative-order table
r118c6|III.2.SO|Loughran||computer science;sociology|0|med|querymandered representation by voluntary association with subsidiarity
r119c5|X.2|apparatus|||0|high|sphere label in the alternative-order table
r119c6|III.2.SO|Loughran||economics|0|med|for-purpose post-capitalist free market
r120c5|X.2|apparatus|||0|high|shared-services label in the alternative-order table
r120c6|III.2.C|Loughran||sociology|0|med|subsidiarity and community at every level of shared services
r121c6|X.2|apparatus|||0|high|shared-service label with no content
r122c6|X.2|apparatus|||0|high|shared-service label with no content
r123c6|III.2.C|Loughran||sociology|0|med|community-based education with local autonomy and craft promotion
r124c6|III.2.SO|Loughran||sociology|0|med|information flow as a shared service: savvy resources and safety
r125c6|X.2|apparatus|||0|high|shared-service label with no content
r126c6|X.2|apparatus|||0|high|shared-service label with no content
r128c3|II.4|Loughran|Harari||0|high|source header naming Harari on the humanist foundations of modern civilization
r128c4|III.3|Loughran|Harari|philosophy|0|high|humanism: human feelings are the ultimate authority grounded in free will
r128c5|III.3|Loughran|Harari|sociology|0|med|humanism in politics: voter feelings as highest political authority
r128c6|III.3|Loughran|Harari|economics|0|med|humanism in economics: the customer is always right
r128c7|III.3|Loughran|Harari||0|med|humanism in aesthetics: beauty in the eye of the beholder
r128c8|III.3|Loughran|Harari|philosophy|0|high|humanism in ethics: expressivism and feeling as the standard
r128c9|I.2.1|Loughran|Harari||0|med|think for yourself against bible Aristotle and the great books: authority within
r129c3|II.4|Loughran|Harari||0|high|source pointer: The Challenges of the 21st Century Aug 8 2018 YouTube
r129c4|III.3|Loughran|Harari|chemistry;computer science|0|med|Harari's challenge: feelings are a biochemical algorithm not free will
r129c5|III.3|Loughran|Harari||0|high|no free will: only deterministic and random processes neither of which is freedom
r129c6|III.3|Loughran|Harari|chemistry;computer science;theology|0|high|free will an empty concept; deliberation is fast unnoticed calculation
r129c7|III.2.N|Loughran|Harari|neuroscience;psychology|0|med|body and nervous system as the calculator whose output arrives as emotion
r130c4|III.1.1|Loughran|Harari|biology;computer science|0|med|rival reductionism at full strength: organisms are algorithms that can be hacked
r131c3|III.4|Loughran|Harari||0|med|Harari calls love a hormonal rush and a myth; TL records the challenge
r131c4|I.1|Loughran|Harari||0|med|humanism made sense until the infotech-biotech merger; what is now at stake
r131c5|III.2.SO|Loughran|Harari|sociology;psychology|0|med|hacking humans: democracy as emotional puppet show and digital dictatorship
r131c6|III.2.P|Loughran|Harari|computer science;psychology|0|med|the algorithm is always right because it manipulates the person's desires
r131c7|III.2.P|Loughran|Harari||0|med|outsourcing the search for information to maps Pandora Kindle and Match
r131c8|III.2.SO|Loughran|Harari|computer science;economics;psychology|0|med|an economically useless class and machines with emotional intelligence
r132c3|III.4|Loughran|Harari|economics|0|med|poses Harari's question of what people do when no longer economically useful
r132c4|III.4|Loughran|||0|high|answer to Harari: love; build communities with collective resources to act
r132c5|III.4|Loughran|Godin||0|med|Godin's indispensability made personal by love rather than merely instrumental
r132c6|III.4|Loughran||sociology|0|high|strengthen bonds of love through repeated activity on behalf of others
r132c7|III.4|Loughran||theology|0|high|the core definition: love is active favor toward the active favor of the beloved
r132c10|II.4|Loughran|||0|med|YouTube pointer for the double-minded mirror image of love
r132c11|III.1|Loughran||computer science;theology|0|high|pCRm and limited perspective: a teliotic structure driving learning in time
r132c13|III.2.S|Loughran|Wolfram|physics|0|med|logical relations under limited perspective likened to Wolfram multiway graphs
r133c3|III.4|Loughran||computer science|0|med|loving and healing sets the standard against which AI must be judged
r133c4|III.4|Loughran||computer science;sociology|0|high|improve community with AI and improve AI with communities
r133c5|III.2.C|Loughran||sociology|0|med|communities of blended human artificial and social intelligence
r133c7|III.3|Loughran||theology;philosophy|0|high|grace as active favor and sin as privation measured by the mature member
r133c9|III.3|Loughran||theology;computer science|0|med|sin as a failure to complete a loop; forgiveness as fluid restart
r134c3|III.3|Loughran|MacIntyre|philosophy;theology|0|med|against an expressivist reading: reasons for choice under full formation
r135c3|I.2.3|MacIntyre|MacIntyre;Nietzsche|philosophy|0|high|QUOTED 3RV close: no serious encounter yet because the distance is too great
r140c3|III.4|Loughran|||0|med|asks how far a consistent love-based narrative can run
