r327c4|III.2.S|Loughran||physics|0|med|QM read as a theory of the knowable; knowns emerge from the questions asked
r327c5|III.2.S|Loughran||physics|0|med|conditionals rather than states as the form of QM description; replace isms with ifms
r327c6|III.2.S|Loughran|Fuchs|physics|0|med|Fuchs via Ball: IFs fundamental; QM as machinery for quantifying a touch-sensitive world
r327c7|III.1.1|Loughran||physics|0|med|notes that Ball still retains an objective mind-independent nature
r328c3|II.4|Loughran|Nicolelis|neuroscience|0|high|source pointer to a Nicolelis talk on human augmentation
r328c4|III.2.N|Loughran|Godel|neuroscience|0|high|claim that brain stores Godelian not Shannon information and is not a Turing machine
r328c5|III.2.N|Loughran|Nicolelis|neuroscience|0|high|brain nets; the basic unit of intelligence is a distributed many-neuron system
r328c7|III.1.1|Loughran|Nicolelis|neuroscience|0|med|Nicolelis holds consciousness emergent from electromagnetic waves - a rival position
r328c8|III.2.N|Loughran|Nicolelis|neuroscience|0|med|aside that diseases are hypersynchrony disorders; defib chip disrupts parkinsons
r329c3|III.1|Loughran|||0|low|seed distinction between recognizing possibilities and entertaining them
r329c4|III.1|Loughran||theology|0|high|creation as God freely entertaining a possibility - entering a limited perspective
r329c5|III.1|Loughran||computer science|0|high|a many-good-worlds alternative to many worlds; to exist is to be entertained/computed
r330c3|I.2.2|Loughran||philosophy|0|high|spherical model of ordinary science warping at epistemological crises
r331c3|III.1|Loughran||psychology|0|high|three levels of reasoning that awareness is prior to and determines what seems to be
r331c4|III.1.1|Loughran|Hoffman|biology;psychology|0|high|level 1 - stable hallucinations and DH fitness-over-accuracy threaten qualia realism
r331c5|III.1.1|Loughran||philosophy|1|high|aside to self - must define accuracy as contrasted with fitness before proceeding
r331c6|III.1.1|Loughran||physics|0|high|level two: the QM observer and measurement collapse threaten realism of quanta
r331c8|III.2.S|Loughran||computer science|0|high|level three: space and time emerge from information interplay as matrix multiplication
r331c10|III.1.3|Loughran||philosophy|0|high|turns correspondence on its head - the world corresponds to what awareness calculates
r331c12|III.1|Loughran||psychology|0|high|objection from unperceived events answered by a web of limited perceivers
r331c14|III.2.I|Loughran||biology;theology|0|med|intelligent design evidence read as intelligently loaded priors in the existence matrix
r331c16|III.2.0|Loughran||computer science;psychology|0|high|authored four-level ladder: qualia quanta operabilia prioria; to exist is to be perceived
r331c17|III.2.0|Loughran||computer science;psychology|0|high|extends the ladder to a discourse level of propositions and T-bound inquiry
r331c19|III.2.0|Loughran||sociology;theology|0|high|level 5 - worldview set by mature members of rich communities; five levels of affirmation
r332c3|III.4|Loughran|||1|high|to-do list of stories capturing loving presence and interconnectedness
r332c4|III.4|Loughran|||1|med|story stub - bear and daughter in MD
r332c5|III.4|Loughran|||1|med|story stub - young man in oncology ward
r332c6|III.4|Loughran|||1|med|story stub - mother and daughter hitching
r332c7|III.4|Loughran|||1|med|story stub - mom woman and son at airport
r333c3|II.4|Loughran|Ferry||0|high|source pointer to Ferry The Copenhagen Conspiracy
r333c4|II.4|Loughran|Bohr;Heisenberg;Pauli|history|0|med|characterizes Ferry as a critical history of Bohr sloppiness and its impact on QM
r333c5|II.4|Loughran|Bohr;Slater|history|0|med|reading note on inconsistency in Bohr nobel paper and the BKS episode
r334c3|III.1|Loughran||philosophy|0|high|heading for thoughts on inverse participatory interactive realism
r334c4|III.1|Loughran||biology|0|high|awareness intrinsically transparent; wiring specifies not creates the conscious field
r334c6|III.1|Loughran||biology;physics|0|high|biological channels and the laws of spacetime as one limited specified perspective of FC
r334c8|III.1|Loughran||computer science;theology|0|high|limited perspectives as computational pathways of FC - we are how God looks at things
r334c9|III.1.3|Loughran|||0|high|the way we come to see things is the way things are as information is more fully taken in
r334c12|III.1.3|Loughran||computer science|0|high|participatory reality - we co-invent by computing yet meet tendencies we did not make
r334c14|III.1|Loughran||theology|0|med|all united in one Consciousness computing the best outcome; bound on earth in Christ
r336c3|III.2.S|Loughran||physics|1|med|note to self to put the FC interactive-reality view together with quantum mechanics
r336c4|III.1.3|Loughran|Aquinas|physics;theology|0|high|measurement problem as creative correspondence in the Aquinas sense of divine knowledge
r337c3|II.4|Loughran|Dennett|neuroscience|0|high|source pointer to a Dennett talk on how the brain is conscious
r337c4|III.2.N|Loughran|Dennett|neuroscience|0|high|endorses Dennett on consciousness as competing models across neocortical columns
r338c3|II.4|Loughran|Dennett;Dawkins||0|high|source pointer to Dennett on Dawkins on memes
r338c4|III.2.SO|Loughran|Dennett;Dawkins|sociology|0|low|bare assent to the meme account
r338c5|III.2.SO|Loughran||biology|0|med|phonemes as the information-carrying unit for memes as ACGT is for genes
r338c6|III.2.C|Loughran||biology;sociology|0|med|epigenetic information likened to the culture a mature interpreter reads a text within
r339c3|X.2|Loughran|||0|med|bare topic label heading the row on fundamental consciousness
r339c4|III.1|Loughran|Aquinas;Aristotle|philosophy|0|high|FC as substantive prime-matter-like and designated only by limited calculation
r340c3|I.4.2|Loughran|||0|med|the third lens - the old story without which no new story can be received
r340c4|I.4.2|Loughran||sociology|0|high|secular religion and strong social structures must be addressed alongside religion
r340c5|I.4.2|Loughran||sociology|1|high|plan for the illustrative third part to address catholicism and americanism
r341c3|II.4|Loughran|Rohr|economics|0|high|source pointer to a Rohr podcast on capitalist and gift economy
r341c4|III.4|Loughran|Rohr||0|med|how to think of gift if we generate all of it
r341c5|III.3|Loughran|||0|med|order comes from purpose - calculated means to an end
r341c6|III.3|Loughran|||0|med|we calculate toward wrong or inadequate ends
r341c7|III.4|Loughran||physics|0|med|structure and love as interplay analogous to potential barriers and tunnelling
r341c8|III.3|Loughran||physics|0|med|mercy and justice as duality; justice as a means to mercy per the vineyard parable
r341c9|III.1|Loughran|Tegmark||0|high|combines Tegmark p=Ex with FC where math possibilities inform and differentiate Cs
r341c10|III.2.I|Loughran|||0|high|mathematical possibility as maximally consistent relation residing inside consciousness
r341c11|III.1|Loughran|Tegmark|physics|0|high|created consciousness as limited perspective experienced as the observable laws of nature
r341c12|III.2.N|Loughran||neuroscience|0|high|the 30W brain expresses rather than produces the limits of our conscious perspective
r342c3|II.4|Loughran|Tegmark;Carroll||0|high|source pointer to Tegmark on Carroll Mindscape - all math possibilities instantiated
r342c4|III.1.1|Loughran|Carroll|physics|0|med|many worlds stated at strength - simplicity with no observer role in conferring existence
r342c5|III.1.1|Loughran|Tegmark||0|med|flags the premise that mathematical analysis can account for consciousness too
r343c3|III.3|Loughran||computer science|0|med|complains the computational-universe debate is aimless
r343c4|III.3|Loughran|||0|med|that debate is unconnected with any insight into the moral dimensions of reality
r344c3|III.3|Loughran||computer science|0|high|question of what good and inclination mean in a computational universe
r344c4|III.3|Loughran||computer science|0|low|truncated first stab - good as stable steps toward computation of some end
r345c3|III.4|Loughran||theology|0|high|what are divine life love persons providence prayer suffering in a computed universe
r345c4|III.3|Loughran||theology|0|high|is full fundamental consciousness culpable for every evil absent created free agency
r345c5|III.3|Loughran|Tegmark||0|high|free choice as what differentiates possibility from actuality - pace Tegmark
r345c7|III.3|Loughran||theology|0|high|what would slow the flow of conception through to abject evil in costless reflectivity
r345c8|III.3|Loughran||computer science;theology|0|high|limitation as both enabling created being and as privation temptation and sin
r345c10|III.3|Loughran||theology|0|med|FC entertains next steps where a calculated solution remains possible - under hope
r345c11|III.4|Loughran||theology|0|high|God as an awareness set of multiple persons; created limited perspectives share that life
r345c13|III.4|Loughran|||0|low|three-word follow-on question on shared common limitations
r346c3|I.2|Loughran||philosophy|0|med|method question - how the inquiry changes as the fixed starting points vary
r346c4|I.2|Loughran|||0|med|how it changes if we start from love being fully real
r346c5|III.4|Loughran||theology|0|high|what real love is in the Trinity and how it flows to and through us
r346c6|III.4|Loughran||theology|0|med|building love as real onto the FC model without compromising either
r346c7|I.2|Loughran|||0|high|names his own procedure as dialectical inquiry reasoning to rather than from hypotheses
r346c9|III.4|Loughran|||0|high|love as enjoyment of the fullness of another out of enduring mutual reflectivity
r347c3|III.2.SO|Loughran|Thucydides|history;sociology|0|med|Athenian versus Spartan culture as a case on culture and control
r347c4|III.2.SO|Loughran||sociology|0|high|cultures are viscous and exercise control differently; control as pathway to freedom
r348c3|II.4|Loughran|MacIntyre;Lutz|philosophy|0|high|source pointer to Lutz Tradition in the Ethics of Alasdair MacIntyre
r348c4|I.2|Lutz|MacIntyre|philosophy|0|high|QUOTED Lutz p58 on M as best account of diversity of standpoints and pathway
r348c5|I.2.1|Loughran||computer science|0|high|diversity as scouring of possibility space; traditions must mature before rival encounter
r348c7|I.2.1|Loughran||sociology|0|high|rational inquiry as a practice in a community - tradition-constituted
r348c10|I.2.2|MacIntyre|MacIntyre|philosophy|0|high|QUOTED WJWR p8 to justify is to narrate how the argument has gone so far
r348c11|III.1.3|Aristotle|Aristotle;Lutz|philosophy|0|high|QUOTED NE 1098b10 via Lutz - with a true view all the data harmonize
r348c12|I.2.2|Loughran|MacIntyre|philosophy|0|high|Lutz 59-60 on M 1977 epistemological crises essay and M own formation via Cave and Meno
r348c14|I.5|Loughran|MacIntyre|philosophy|0|high|Lutz lacks the machinery against relativism - no neutral source or standards for crises
r348c16|I.5|Loughran|MacIntyre|philosophy|0|med|a wholistic foundation with inseparable T and P inquiry to answer the relativism charge
r349c3|III.1.1|Loughran|Hoffman;Dennett|physics|0|high|Hoffman uses fundamental consciousness as TL does and rejects IIT Dennett microtubules
r349c4|III.1.2|Loughran|Hoffman|biology|0|high|the desktop of icons and the Prakash theorem that fitness beats seeing reality as it is
r349c5|III.1.2|Loughran|Hoffman|biology|1|high|presses what seeing reality as it is means and what the real threat is; get the 2019 book
r349c7|III.1|Loughran|Hoffman|neuroscience|0|high|why a plurality of consciousnesses rather than one Cs shifting perspective
r349c8|III.1.2|Loughran|Hoffman|physics|0|high|network information and graph theory as the math for a model of consciousness
r349c9|III.1.1|Loughran|Hoffman;Wheeler|physics|0|high|contextual realism falsified; Wheeler that the world out there can no longer be upheld
r349c10|III.1.1|Loughran|Hoffman;Penrose;Hameroff|physics;neuroscience|0|high|Orch-OR stated at strength then rejected because the microtubules are desktop icons
r349c12|III.1|Loughran|Hoffman;Godel|computer science;theology|0|high|AI as new portals to fundamental Cs; Godel incompleteness read as Cs being infinite
r349c13|III.1|Loughran|Hoffman|theology;sociology|0|high|against DH plurality - one Cs entertaining limited perspectives that interact socially
r349c15|III.4|Loughran|Hoffman||0|med|love as the interaction between Cs agents; dogmatism blocks inquiry
r349c16|I.4.2|Loughran|Hoffman;Mercier|biology;psychology|0|med|logic and reason evolved to persuade - talk with others as the native ground of reason
r349c17|III.1.1|Loughran|Hoffman|biology|0|med|DH not bound to evolutionary theory once its products are shown illusory
r349c18|III.1.2|Loughran|Hoffman;Harris|chemistry;psychology|0|med|psychedelics as a primitive hack of the interface; infinite variety of interfaces
r349c19|III.3|Loughran|Hoffman|biology;neuroscience|0|med|synesthesia as interface tinkering; what DH lacks is a computational telos
r350c3|III.3|Loughran|||0|med|news item on a burned gang-rape victim framing the problem of evil
r350c4|III.3|Loughran||theology|0|high|on the FC model all suffering is FC suffering; innocent suffering is hardest to square
r350c5|III.4|Loughran|Rohr|theology|0|high|Rohr on growth through suffering; suffering with and as FC under limited perspective
r351c3|III.1.3|Loughran||psychology|0|med|notebook heading on justification psychological certainty stability and truth
r351c4|III.1.3|Loughran|MacIntyre|sociology|0|high|truth as the regulative ideal of stability under fully informed rival comparison
r351c5|I.2.3|Loughran||sociology|0|high|mature members staying put has evidentiary value for their tradition over its rivals
r351c6|I.2.3|Loughran|||0|high|vindication on both sets of standards via second-first-language grasp of the rival
r351c8|I.5|Loughran||sociology|0|high|divergent fully-informed judgements would be empirical evidence that truth
r352c3|I.5|Loughran|||0|med|worry that the FC approach collapses into eastern mysticism and drops scientific method
r352c4|II.4|Loughran|Hoffman||0|med|ZDoggMD wants to hack the sourcecode and follows Hoffman
r353c3|II.4|Loughran|Hoffman;Herbert|physics|1|high|to-do find Nick Herbert who posits consciousness as a property of fundamental particles
r353c4|III.2.N|Loughran||neuroscience;theology|0|high|temporal lobe magnetic stimulation yields a sense of a loving presence - the God spot
r353c5|III.1.1|Loughran|Hoffman|biology;psychology|0|high|evolutionary games drive truth to extinction unless fitness functions are monotonic
r353c7|III.1.1|Loughran|Hoffman|biology;computer science|0|high|genetic algorithms cannot breed truth; the jewel beetle and the beer bottle
r354c3|II.4|Loughran|Hoffman||0|high|source pointer to a late 2014 Hoffman talk
r354c4|III.2.N|Loughran||neuroscience|0|high|a third of neocortex serves vision; objects motion and color constructed in 100ms
r354c5|II.4|Loughran|Hoffman|physics|1|med|pointer to his slides on macroscopic superposition and cube-face entanglement
r354c7|III.1|Loughran|Hoffman|physics|0|high|DH takes Cs as fundamental; agent math equals Schroedinger; body emerges from mind
r355c3|II.4|Loughran|Popper;Plato||0|high|source pointer to Meg Sullivan quoting Popper against the Republic
r355c4|II.2|Meg Sullivan?|Plato|sociology|0|med|Sullivan reads Plato as literally wanting the horrible society of the Republic
r355c5|II.3|Loughran|||1|high|to-do send Meg Sullivan the Dialectic and ID Accounts of the Good papers
r356c3|II.4|Loughran|Hoffman||0|high|source pointer to a Skeptic.com Hoffman interview
r356c4|III.2.S|Loughran|Arkani-Hamed;Gross;Witten|physics;computer science|0|high|Gross Witten and NAH agree spacetime is doomed; amplituhedron math outside S-T
r356c6|III.1.1|Loughran|Hoffman|physics|0|med|objection that DH cherry-picks physicists who agree with him
