r388c15|III.1.1|Loughran|Koch|biology;neuroscience;computer science|0|high|IIT stated at full strength: Cs as concentrated causal power not simulable
r388c17|III.1.1|Loughran|Koch|neuroscience|0|med|IIT on mitochondria phi integration and split-brain results
r388c18|III.1.1|Loughran||neuroscience|0|med|empirical tests for Cs: TMS zip-and-zap PCI and the GNW p3b measure
r388c19|III.3|Loughran|Koch|neuroscience;computer science|0|med|ethical implications of Cs for animals and machines
r388c20|III.1.1|Loughran|Koch|physics;neuroscience|0|med|whether IIT needs a quantum version; classical accounts suffice so far
r388c21|I.4.3|Koch?|Koch|neuroscience|0|low|advice on disciplinary formation for a would-be consciousness scientist
r388c22|III.1.1|Loughran|Koch;Tononi|neuroscience|0|med|phi as causal power plus reading pointers to Koch and Tononi
r389c3|II.4|Loughran|||0|med|pointer to a review of podcast episodes 1-7 and the Cs sequence
r389c4|II.4|Loughran||biology;neuroscience|0|high|reading note on John Dowling Understanding the Brain
r389c5|II.4|Loughran||neuroscience;psychology|0|high|reading note on Allen Castel Better with Age
r389c6|II.4|Loughran||neuroscience;computer science|0|high|pointer to Paul Middlebrooks Brain Inspired podcast
r390c3|II.4|Loughran|Hawkins|neuroscience|0|high|source pointer: Jeff Hawkins on Brain Inspired
r390c4|III.2.N|Loughran||neuroscience|0|high|counts of visual bodily and auditory sensory inputs to the brain
r390c5|III.2.N|Loughran|Hawkins|neuroscience|0|high|sequences sensorimotor and grid-cell-based cortical columns
r390c6|III.2.N|Loughran|Hawkins|neuroscience;computer science|0|high|Hawkins on grid cells and location signals in neocortex
r390c9|III.2.N|Loughran|Hawkins|biology;neuroscience|0|high|grid cells displacement cells and column dimensions
r390c10|III.1|Loughran|Hoffman;Hawkins|neuroscience|0|high|consciousness not brain structure at the root; interface construction
r390c12|X.2|apparatus|||0|high|in-sheet fragment heading the next cell
r391c3|II.4|Loughran|||0|high|bare URL to a PNAS paper on grandmothers
r391c4|II.4|UNKNOWN-quoted?||biology|0|high|pasted journal abstract on the killer whale grandmother effect
r392c3|Z|Loughran|||0|low|note about dictating into Docs because the sheet microphone fails
r392c4|II.4|Loughran|Carroll;Sara Walker|physics|0|high|pointer to Carroll Mindscape with Sara Walker called a goldmine
r392c5|III.2.I|Loughran|Sara Walker|physics;chemistry;biology|0|med|Walker on biology prior to physics and the world as unit of life
r392c6|III.2.I|Loughran|Sara Walker;Koch||0|high|information as replicable causal patterns; echo of Koch on simulation
r392c7|III.2.I|Loughran|Hoffman;Carroll;Tegmark;Sara Walker||0|high|information as exclusion of possibility hence as a limited perspective
r392c10|III.2.I|Loughran|Sara Walker|physics|0|med|observers and the measurement problem; perspectives as state and operator matrices
r392c11|III.1|Loughran|Hoffman|physics;biology;neuroscience|0|high|we are limited perspectives inside a larger consciousness doing the calculating
r392c13|III.1|Loughran|||0|med|the natural perspective as initial conditions plus laws; creating into infinity
r392c14|III.1|Loughran|Aquinas|philosophy;theology|0|med|the natural perspective likened to what Aquinas called fate
r392c15|III.2.A|Loughran|Tononi|neuroscience|0|med|awareness as a finite unified field with a 30W energy budget
r392c17|III.4|Loughran||physics;theology|0|med|theological turn: Christ and my limited perspective within the whole
r392c19|I.2.1|Loughran|Sara Walker|physics|0|med|a researcher owning her bias as a direction for enquiry; null results still results
r392c20|I.2.2|Loughran|Kuhn|biology;philosophy;theology|0|high|Kuhn on paradigm change for non-scientific reasons; a love-centred bias
r392c23|III.1|Loughran|Hoffman|sociology|0|med|conscious realism as a research program and the origin of the RC project
r393c3|I.3.2|Loughran|MacIntyre|computer science;sociology|0|high|modelling education into and exchange across communities; computational natural law
r393c5|I.3.2|Loughran|MacIntyre|computer science;sociology|0|high|duplicate of the prior cell on modelling inter-community information exchange
r393c8|III.1.3|Loughran||philosophy;sociology|0|high|truth as stable agreement reached across rival rich communities
r393c12|III.2.X|Loughran||physics;neuroscience;computer science;sociology|0|high|one account of information must work at every level; chained cannonballs
r393c14|III.2.X|Loughran||physics;neuroscience;sociology|0|high|information-as-awareness advances physics neuroscience and AI alike
r393c15|I.2.2|Loughran|Kuhn||0|high|paradigm shifts begin by reframing problems not by solving them
r393c16|III.2.S|Loughran||physics|0|high|three problems in physics; measurement problem reread through fundamental Cs
r393c18|III.2.S|Loughran|Hoffman|physics;biology;psychology|0|high|quantum gravity and spacetime-is-doomed; spacetime transformed into an interface
r393c20|III.1|Loughran|Hoffman;Tegmark;Sara Walker|physics;biology;philosophy;psychology|0|high|metaphysics of fundamental Cs with the infinite prior to the finite
r394c3|III.1|Loughran|||0|med|our own experience of Cs as initial guidance to infinite consciousness
r394c5|III.3|Loughran|||0|high|a telos emerges from love-centric perspectival fundamental consciousness
r395c3|III.3|Loughran||psychology|0|high|how a telos follows from love: active favor toward the active favor of another
r395c6|III.3|Loughran||theology|0|high|the question of content: toward what are we truly inclined; what are true goods
r395c7|III.4|Loughran|Aristotle;Augustine|biology;computer science;sociology;psychology|0|high|love as the stable state; friendship in Aristotle and Augustine
r395c10|III.1|Loughran|Aquinas;Tegmark|physics|0|high|being as conscious; actuality as full consideration; subsets and possibility
r395c12|III.1.2|Loughran||sociology;economics|0|med|limited perspective forces approximation and model-building; qbits and optimization
r395c14|III.1|Loughran||physics;philosophy;theology;sociology|0|high|metaphysical grounding for why there is something rather than nothing
r395c15|III.1|Loughran|Hoffman|sociology|0|high|the observer role follows from LPCR; features of consciousness listed
r395c17|III.1|Loughran||philosophy;history|0|med|answering the charge that conscious realism is a comforting fairytale
r396c3|II.4|Loughran|Tim Urban||0|high|source pointer to Wait But Why sick giant and The Big Sort
r396c4|I.1|Loughran|Tim Urban;Pentland|physics;sociology|0|high|Bishop on the echo-chamber feedback loop linked to Social Physics
r396c5|I.1|Loughran||sociology|0|high|Mutz: Americans least exposed to arguments differing from their own
r396c6|I.1|Loughran||sociology|0|high|Boulder and Colorado Springs deliberation made both groups more extreme
r396c8|I.1|Loughran|Tim Urban||0|med|information bubbles worse than geographic ones; WBW unbiased North Star
r396c10|I.1|Tim Urban?|Tim Urban|sociology|0|high|quoted history of narrowcasting cable news and the Fairness Doctrine
r396c13|I.1|Tim Urban?|Tim Urban;Douthat|sociology|0|high|quoted account of internet tribal media and late-night partisanship
r396c16|I.1|Loughran|||0|high|the hostile media effect with a research citation
